N=1, N=2, N=10, N=100
0.613324, -2.26477, -0.53173, -1.16934
-2.26948, -1.50611, 0.328252, -9.34028
1.16533, 0.336842, -0.220327, -1.16315
-0.291978, -0.119654, -2.05867, -3.05574
-0.182668, -1.58875, -1.08061, -18.507
0.636085, -4.44464, 0.160742, -2.02617
-2.89429, -1.24344, -0.82218, -8.32723
-1.65585, 2.24842, 0.271935, -0.640302
2.87847, -0.23595, 0.117552, -0.00952999
-7.25338, -0.446564, 1.68666, 47.8758
-17.0318, -0.436892, -3.5312, 2.25489
-0.548528, 0.91903, 0.00846098, 0.0348419
0.431767, -6.19479, 1.52962, -0.144258
-0.441292, -0.273674, 1.00082, -26.8109
-138.475, -0.846322, 1.72088, -0.480205
1.36185, -1.40693, -0.367836, -3.21518
6.54624, -0.97214, 0.108177, -1.1127
-3.85465, -0.168297, 1.79263, 13.0968
-0.833443, -1.53826, -0.818223, 1.94853
-3.87209, 0.320971, 0.656527, -1.02413
-0.634614, 0.273222, 1.68204, 1.58931
0.868612, 3.04178, -0.028257, -0.297443
-0.0693438, -0.160009, -0.513233, -0.623549
-57.6372, 0.394093, 2.70245, 3.82248
-0.218377, -0.0341721, -0.368777, 0.330232
0.440223, -0.306732, 0.140122, 0.259661
-0.479636, 0.694802, 0.394909, -0.889551
1.11819, 1.41526, -0.388028, 1.83325
0.132506, 0.858885, -0.0234574, -0.390226
-0.0804767, 14.4159, -0.052538, 250.005
0.493779, -347.25, 2.46651, -1.34973
-2.34102, 1.26384, -0.255897, -0.280808
-1.25194, -20.0264, -0.730907, 1.19736
-0.0912366, -31.1718, -0.221602, -0.0805274
-18.1767, 0.804031, 3.25349, 6.01381
-1.89412, 1.01974, -0.620078, 2.59436
2.44082, 0.7844, -0.388381, 3.87774
-0.0810077, -0.579226, -8.31569, 0.0160332
-1.03292, -4.39857, 0.102286, 0.113235
-0.562585, -2.44803, -15.0393, 7.00477
11.8202, 0.690334, 0.164656, 2.62132
-1.21507, -89.2687, -1.07278, -2.32278
5.11066, -3.25713, -2.56173, 0.494779
1.21706, 0.0571428, -1.34658, 0.477727
-1.31952, -1.15509, 0.0855193, 0.773598
19.9793, 0.174595, 2.57959, -1.78631
10.5342, 26.0058, -3.62304, -85.3079
1.06027, 4.72495, -0.955247, -1.8074
-0.726139, 0.853061, -20.857, 2.2657
-1.7756, 0.628528, -0.902789, 2.48811
2.14965, -1.43271, 0.127047, 1.86342
-0.253819, 1.25552, -5.20752, -0.242874
-0.00529287, -3.59088, 0.329363, 0.583467
-0.493878, 0.711938, -0.926775, -6.44432
-13.1786, -24.0496, -1.43231, 1.29038
-0.0868309, -0.0741491, 8.57286, -0.332164
8.89791, 3.53887, -0.478126, 0.0319553
-0.365198, -0.17103, 0.13166, -0.244772
2.11916, -0.885381, 0.995899, -4.25989
0.465415, -79.8353, 2.01338, 0.112281
-0.400112, -2.08389, -0.101519, 0.589195
1.40903, -1.55795, -4.34261, 0.0767389
-0.920788, 1.63989, 5.76995, 0.48192
0.32956, 13.1202, 0.138729, -1.64915
-1.31881, 1.17215, 0.752644, -0.971092
-1.45883, 0.750074, -1.69986, -0.22527
-10.4331, -0.652688, 0.440053, 0.565676
0.684771, 1.07066, -0.182163, -7.83949
0.626258, 0.597515, -1.02597, -29.921
-7.15953, -0.0472874, -0.874096, -0.382806
2.38051, 0.771641, -2.09636, -0.260135
-3.85929, 2.00885, -0.797386, 0.558512
1.91513, -0.358841, -5.11578, 1.63369
0.170464, 0.296363, 1.76563, 16.1778
-1.59949, 2.6992, -1.79788, -8.41624
0.804005, 0.0503009, 11.4286, -1.17766
4.33242, 1.9223, -0.402627, 25.1584
-0.0171136, 1.76787, -0.640881, -2.99982
-12.3845, 0.583681, -2.54358, -3.76447
-1.05802, -13.4884, -0.266358, -2.291
-0.829184, -0.89607, 0.191561, -0.733623
-3.22308, 1.09489, 8.35842, 0.244092
-0.814028, -0.0806639, 8.03171, 2.77076
-1.69804, 0.159117, -0.033465, -1.28084
-4.01385, -0.448414, -0.344793, 0.406427
0.406646, -2.28544, -0.331679, 0.377233
-0.383048, 0.705805, -2.39878, 8.57498
-0.670528, 2.19644, -3.81353, 0.218559
-1.78985, -8.44169, -17.812, -85.4723
-0.471034, -4.20126, -0.956318, 29.3683
0.770293, -0.327274, -1.10039, 1.45556
1.56951, -92.0572, 0.440884, -2.59917
-0.338567, 5.93809, 1.43448, 0.918218
0.158927, 6.85182, 3.49284, -0.547586
0.860841, 1.89036, 10.7866, -0.381275
-1.62833, 0.0745952, -0.388329, 2.19366
1.21798, -1.98594, -0.863593, -0.656596
0.137011, -1.38707, 5.08016, -1.20415
-1.38461, -0.0981477, 0.288219, -0.208691
-1.17334, -0.633018, -26.5258, 1.04279
0.561225, -0.128939, 1.52488, -0.155217
-0.129734, -0.696624, -6.57129, -0.591057
-0.962697, -2.17591, -0.850148, 9.8177
-0.985923, -86.7145, 3.25701, -4.19527
0.685724, -0.87852, -0.675697, -1.25892
2.09645, 0.419602, 0.62504, -0.729313
0.899082, 29.3299, -0.679255, 0.558618
0.38614, -11.3213, -0.615526, -0.829989
-0.531691, 0.633246, 47.8975, -0.214543
0.255715, -2.06526, 19.0082, 1.15442
-0.269204, 0.0414406, -1.74123, -0.606196
-0.848988, 16.533, -0.725975, -2.25815
-0.889881, -0.0658535, -0.138064, 0.734685
0.265821, -0.108723, 3.93368, -0.780186
-0.687711, 0.129108, -0.513235, -26.4188
-0.485505, 2.69817, 1.78587, -0.0778071
-0.133756, -0.651747, -0.679845, -0.342955
0.192832, 0.0812062, -0.654416, 0.493674
-1.118, 0.779689, 5.78079, 0.882894
2.44816, -0.183118, 0.148718, -0.0982121
-0.691812, 3.07205, 0.227943, -1.36778
0.181103, 0.650238, 0.128884, -5.56358
0.313996, 0.612105, 1.03536, -1.4232
0.785809, 0.868495, 41.9112, -1.64652
-0.815892, -2.72955, -0.296655, -0.653317
2.49859, 14.3059, 1.29277, 1.26159
-0.650924, -0.533842, 6.04689, 4.32184
-0.332317, 119.721, -0.133769, -0.45242
0.805662, 0.515752, -8.43614, -39.1334
-0.362304, -3.75305, 1.56686, 1.73239
-0.784722, 0.301488, -1.06813, -0.126596
0.473062, 0.663196, -0.998126, -1.1474
14.2641, -0.601949, 2.85993, -0.0710656
0.365307, -3.16284, 11.7568, 0.430852
0.949082, 0.666146, -0.0628924, -3.16383
-1.74298, 0.612117, -0.358439, -0.94338
0.839095, -6.92438, -7.11326, 1.88084
6.02568, -16.9171, 1.04666, 0.330049
0.743651, 0.107712, 0.313341, 0.103839
-0.298905, -0.0586676, 0.457502, 3.33824
-0.0330788, 5.6946, -0.793058, 1.32955
-0.464901, -1.10305, -0.698809, 0.103759
42.2372, -1.19193, -1.2262, -2.35863
0.144036, -1.57818, 0.325556, 274.974
1.43626, -0.478788, 3.41753, -0.453695
1.97263, -4.41154, -0.601457, -0.504522
47.7863, -0.247896, -1.67951, -0.119212
-0.155707, -4.15979, 0.807523, 0.243257
2.86249, -2.22376, 0.619226, -0.849167
-0.265082, -0.351863, 0.726531, -13.4096
-2.1991, 0.410508, -2.346, -3.1331
0.161718, -0.749621, -0.389223, 1.9122
1.44033, 0.125331, -0.296501, 5.3064
0.364574, 3.61227, -9.56684, -3.37912
2.64883, 1.73503, 151.123, -0.68009
0.737739, 0.954952, 0.800986, 1.71076
0.114883, -1.9922, -0.0104273, -0.695298
-0.591913, -0.706939, -0.0228072, 0.11856
-1.06441, 0.559203, -1.48905, 2.51523
0.0350813, -0.47116, -0.0154732, 0.25366
-0.612224, 3.31489, 3.45257, 1.09347
1.85353, 0.28647, -1.76127, -0.586731
0.140623, 0.108177, -2.08827, -2.35771
0.899146, 0.297806, 0.410466, 3.51799
14.7344, -2.49688, -0.329711, 17.2731
53.2363, -0.0751179, -0.33999, -2.68625
2.43467, -2.53589, 0.259057, -3.12247
-0.511939, -0.286574, 0.74012, 4.89821
0.566638, 8.38909, 0.393295, 0.139159
0.0130252, -2.15568, -1.04057, 0.280089
0.496954, -0.38851, -5.13492, 1.00139
0.156175, 1.60808, 0.21115, -0.831241
1.40101, -9.27134, -10.0573, -0.250275
-5.29534, -0.980106, -0.0128959, 1.74713
-0.76701, -6.44179, 2.11899, 1.25968
-0.327441, 0.0391668, -0.296291, 0.649711
-3.78624, -0.257199, 1.78361, -0.00995584
0.156889, 0.472259, -0.351274, 0.578955
-1.16216, -6.14905, -0.532139, -10.2161
0.450957, 8.20765, -1.45273, -0.531209
3.23447, 3.35648, -0.0113926, 0.0752492
-17.86, 5.9433, -8.55874, 5.69495
0.128164, -0.695862, 0.8283, -1.4281
-0.487602, -2.56552, -5.89622, 0.361431
-2.21747, -2.06452, 0.816476, -1.94844
0.0785943, 0.109972, 1.16503, -3.57867
-0.840724, 0.975193, 8.9643, 8.92057
4.01727, -134.909, -2.92174, 0.735298
1.40755, 1.02308, -0.0642262, -17.9335
0.612509, -0.94275, -1.98143, 0.799281
-0.104874, -4.18982, -0.510175, 1.23646
6.48371, -2.50076, 1.28983, -0.977226
-0.745173, 0.223572, -6.98927, 1.05151
0.634525, -0.327878, -3.50247, -0.243464
-0.213947, 4.02502, 1.52442, -1.81996
1.13056, 0.239617, -0.173868, -2.26391
4.12717, 5.27358, 0.743263, -0.876693
2.3436, -2.78185, 3.1056, 0.968108
-14.9836, -1.05369, 0.44424, 1.06366
-0.98023, 1.74587, -0.648075, -4.47804
3.70346, 19.2315, 1.40985, -64.235
9.18406, 0.41938, 0.686927, -2.99304
-0.647304, -1.61169, 0.763622, -0.25364
0.867077, -0.499738, 0.611422, 4.62549
0.414806, -10.8549, -2.29964, -6.66322
-0.75094, -1.18734, 12.8569, 2.58204
2.51047, -18.0122, -0.597347, 3.46038
-3.68339, 0.387825, 0.449121, -0.326431
2.25521, 0.0310814, 0.245709, 0.240899
4.29714, -0.317068, 0.0363428, 2.37956
-0.303023, -0.12065, -0.860408, 0.743472
3.39297, -0.489471, 0.273729, 1.94033
-31.9764, -0.608882, 2.40372, -0.950116
-43.349, 0.436502, -0.185223, 0.374039
1.15238, -1.28171, 0.442649, -5.41598
-33.394, -1.13798, 1.63664, -0.408582
11.0166, 3.56253, -2.66283, 2.71763
5.80476, -0.46574, 0.932355, -0.737837
-0.416006, 0.154587, -0.420368, 15.8021
-3.14416, 4.07092, -0.667875, 5.58676
-0.840226, -0.502438, -0.58503, 0.691603
3.9195, -2.27613, -2.16454, -0.258239
-0.622211, 0.350772, 6.20621, -1.31127
0.186349, -0.336692, 0.241206, 0.777774
-0.0962694, 3.93926, -9.02929, -0.733096
0.0920756, 0.880051, -0.299643, 5.35641
-53.4065, 0.161766, -5.36689, -0.134101
-0.355494, -0.513173, 0.450359, 10.671
-0.0164255, -2.40283, 2.25205, 0.760718
2.03091, 6.85597, 1.20032, 0.513502
-0.0487566, 0.612837, -7.36887, -11.3143
3.82815, 2.35364, 0.403598, -1.79018
-0.282173, -2.00208, 3.00874, 0.212302
-0.205464, -1.15918, -0.915041, -0.305685
1.25915, -0.21428, 3.32192, -0.352074
-2.6666, 2.62696, 0.51887, 2.17179
-0.914513, -0.319192, -5.42459, 0.833997
-7.08938, -0.948052, 3.21917, 0.371195
5.92674, -3.04689, -0.462408, 1.25278
-1.50596, 8.54749, -1.96604, -0.567784
2.86737, 0.603136, 0.595075, 0.155053
-0.840015, -0.627222, 0.214457, 4.46267
-0.967822, -0.832022, 1.0237, -1.48107
-8.78574, 0.806669, 3.83241, 0.492529
1.17041, -1.87795, -0.286844, -0.131245
3874.96, -0.193594, -0.695613, 0.379174
-7.16449, 0.0310725, -0.861364, -0.88805
-0.139166, 0.171027, -0.0493017, -1.00526
0.108704, 1.17823, -1.35329, -9.21094
8.81296, -3.24674, -0.17155, 0.901371
-2.75263, 1.53558, -0.121984, -4.60889
-0.0529013, 0.163975, -26.8064, -1.10616
-1.59272, 0.0304469, -0.847143, -1.12499
-0.125954, 0.933641, -0.331305, -0.840895
1.88252, 0.98675, 2.10775, 0.108125
-0.00289865, 0.767687, -0.491224, -2.53553
0.206736, -0.334779, -0.0689974, -0.86958
1.66484, -0.790742, -1.15585, -0.388058
3.26275, -5.73245, -0.307918, -0.60881
1.97401, -0.0286368, 227.903, 0.326732
-2.40607, 8.12401, -0.0155427, 7.82725
2.26763, 0.450288, 4.04313, 0.109569
-1.9162, -2.38107, 2.34943, 2.08746
0.356145, 0.92195, 1.33387, -0.139267
-1.58621, -1.1239, -11.2496, 3.477
0.390949, -0.523531, 0.205618, -0.0273765
6.03526, 2.11503, 2.81047, 0.157013
-1.19482, 0.548091, 0.696153, 1.4809
0.42698, 0.95914, 1.2223, 0.000501757
-1.05783, 9.28126, -0.554983, -0.548569
-1.71255, 6.88979, -112.03, 1.30546
-0.817945, 2.16853, -1.70881, -3.68561
0.619634, 0.817191, -1.0783, 2.63953
0.558423, -0.727492, 0.462411, -1.90633
1.05913, -0.710101, 1.57045, 1.20541
-0.622429, -3.22521, 1.74927, 1.34292
-1.52392, 6.94421, -0.973453, -27.5767
0.403186, -0.938595, -0.105714, 0.0384426
-0.0973238, 0.601153, 2.97038, -0.216139
1.92616, 0.813855, 1.20231, 1.41568
-2.75053, 0.291247, -0.781645, -1.99784
-0.208409, -1.58778, -5.64387, -1.13384
-4.11808, -50.143, 3.11327, 1.42194
2.51113, 0.208091, -1.44994, 2.16317
-0.746553, 0.228834, 0.417693, 42.1948
-0.413877, 3.28569, 0.281037, 3.9167
2.72868, 0.620771, -1.59179, -2.10025
2.95256, 0.518434, -0.268329, -0.385399
2.0094, -1.16239, -0.501156, -3.85431
0.179872, 1.15437, -1.39369, 1.84626
97.7313, -1.17523, 0.550185, 0.430342
0.268235, 0.766572, -1.80174, 0.183559
-1.75627, -0.602791, 0.0990925, -1.18277
0.0690717, -0.746103, 1.55849, 0.931823
0.46353, -1.69296, 3.76429, -0.736064
-0.326298, -0.319116, -0.662215, -7.72708
0.271312, 0.75153, -0.157837, 2.56665
1.19109, -1.48089, 41.3734, 3.72291
-0.315714, 82.6129, 3.08469, -0.0974718
-0.551325, 1.71673, -0.761821, -0.702505
-0.212242, 0.576856, 1.26977, 1.30617
-13.6806, -0.015962, 0.795339, -1.24815
1.51844, -0.772962, 0.0105385, 0.671884
1.36388, 0.174197, -1.01939, -1.41344
1.26364, 0.131469, -3.51086, 1.26049
3.23616, -0.219749, -0.607845, 0.296276
-1.02752, 1.64963, -1.86018, 1.72475
-1.11328, -1.63196, -4.57181, 1.29446
-0.564459, 2.53552, -10.3725, 0.0451082
-0.13952, -0.713801, 1.05969, -0.999213
-3.67795, 1.19148, 0.917764, 0.256487
45.396, -175.568, -11.2231, -0.755481
1.19952, -0.317332, -0.579462, 1.47367
1.58231, 0.611368, 8.75243, 0.528696
0.805617, -2.10075, -0.665652, -3.31424
0.948778, -0.200466, 0.394225, 0.163311
0.344501, -1.16264, 9.21713, 0.246152
2.60618, 0.454015, 3.51468, 0.0434528
160.27, 3.65828, -18.6756, 1.11386
-1.64672, 0.427279, 0.23248, -0.577301
1.14627, 1.27028, 0.710959, 2.49996
0.978438, -2.97315, 0.395745, 0.389022
0.460633, 0.76046, 3.20957, -0.492107
-2.6058, 11.299, 0.406342, 0.404371
1.9852, -4.08906, -1.29886, -0.888679
2.49599, -0.168642, -0.436411, -1.72471
4.2174, 5.74496, -1.89912, -0.195792
0.888334, -1.03568, 9.44003, -1.1557
-0.794473, -0.944981, -17.9742, 10.9287
0.801998, 0.400395, -0.164239, 0.651973
0.882118, 0.498965, -0.999674, 0.616095
0.184558, -1.49386, 8.88856, -0.589359
14.0267, -8.91383, 1.67747, -1.6609
0.449267, -5.92752, 0.144801, 0.757861
-2.39752, 41.6438, 0.322375, -0.903722
-3.35813, -0.476286, -0.0179178, -2.87295
0.195294, 0.207577, 5.8151, 0.228111
2.1212, -0.339161, 0.872193, 452.524
0.298846, -1.65729, -0.288979, 0.353605
1.82155, -11.0302, 0.708574, 1.06759
-0.158403, 11.1424, 1.38719, 0.762426
2.55705, 11.6544, -0.23498, -0.609755
2.55072, -3.55659, -3.26049, 2.84115
-0.912568, 34.5234, -13.7982, 0.351164
-0.604358, -1.18654, -0.506283, 0.0413696
0.196727, -4.83776, -2.08213, -0.234473
-0.253342, 2.0459, 1.37491, 6.16568
-0.431893, 0.387492, -0.186192, -2.58641
7.09647, -3.84284, -1.64153, 1.27967
4.99738, 2.35622, 1.51641, -2.65251
-9.78312, -0.488297, -0.143517, 0.304629
-2.75252, 1.41144, -0.344561, 0.402274
-0.0379181, 1.04401, 0.844918, -0.600675
1.0539, -0.235729, -4.16089, -0.400307
0.244624, -0.170972, -0.0612852, 0.0240426
-0.661432, -0.0131236, 1.32026, -3.26034
-2.7417, 0.112009, -0.617669, 1.11506
0.387284, 9.13183, 0.172957, -0.187117
0.115963, 1.81162, 0.131387, 0.206404
3.99145, 1.15684, -0.973423, 0.900174
2.40267, 1.40664, -35.7614, 0.532825
1.19258, -8.6211, 2.38706, 0.665176
-2.14518, 2.34307, -1.84318, 1.0498
-0.401264, 0.200051, 0.404046, 0.134
-0.0401224, 0.629642, -3.14654, -0.809483
10.2256, -0.492122, -0.112659, -0.179533
5.25876, 2.13978, 0.754377, 3.62966
0.871142, -0.86314, 0.319564, 0.856976
-0.912986, -0.674788, 0.367211, -3.06609
7.01882, 1.23732, -0.481513, 1.17541
0.219644, -1.72031, -0.962706, -4.32799
-2.64557, 0.74672, -0.174459, -13.2421
-1.35927, -0.506026, -0.304532, 0.0730353
1.52937, -1.49697, 3.88888, 0.472506
1.8368, -1.03485, 2.94676, 0.0807306
9.50017, -54.9674, 1.42587, -1.60884
-0.431361, 0.244264, 0.219788, 0.626216
9.35042, -0.579826, -0.527698, -0.703141
-0.0209031, 1.64315, 2.8463, 0.0102951
-1.48906, 4.17179, 0.828446, 0.0159037
1.59119, -0.135299, 0.0992791, 0.961479
10.1098, 1.15191, 2.19093, -0.141129
0.150457, -5.14091, 1.69321, 1.66279
0.346534, -2.68014, -0.797277, -1.36226
-0.306016, 0.898471, 1.52734, -35.0046
-0.563875, -2.35713, -1.39194, 0.0180234
-0.0387468, 0.245636, -0.462764, -0.937152
7.13741, -1.29265, 0.169698, 1.2538
-1.63153, -0.124372, -12.6276, -1.34386
0.3256, 0.43977, 48.2822, -0.470373
-1.4485, 0.193572, -0.281314, -1.56365
0.476039, 1.07919, 0.557298, -0.28871
-1.31307, -0.682463, 0.260476, -0.0220741
2.65126, -3.90284, 0.866404, -0.232829
0.00853917, -1.85431, 2.28344, -1.51974
3.38755, 0.029194, -0.561059, -2.50001
-8.95478, 1.47417, 2.05746, -0.857399
1.11658, -4.02125, -0.863849, 0.0861371
0.265494, -1.66026, -4.3782, 2.53589
14.8736, -0.528952, 187.088, -0.615664
0.692193, -0.990079, -3.17415, 0.91736
-59.5628, 4.36834, -11.0096, -0.226661
-0.676812, -0.939832, 2.85954, -0.0961124
-6.53493, 4.18155, -0.938254, -1.2799
-0.405837, 1.57654, -1.10013, 0.169498
-0.500978, 1.57307, 0.271526, 0.387368
21.5651, 5.40236, 0.0972214, 6.36107
-1.752, -1.3971, -1.20387, 1.5153
0.54838, -0.974505, -0.44587, 0.871931
0.410578, -0.853499, -1.86263, 2.27445
205.588, 4.04768, 0.799647, -1.51242
-2.9139, -6.59182, 0.429497, -0.204184
-2.22636, -4.54751, 0.449468, 1.99785
1.24437, -1.2739, 3.87473, -2.83002
5.13372, 4.23193, -2.24858, 0.681224
-1.90962, 1.44432, -0.229791, 16.0416
0.385052, 0.285596, -0.829433, 0.423823
-0.203213, -0.542084, 1.11967, -0.786637
-2.191, -0.656885, -1.27491, 0.0339348
0.529123, 1.79923, -0.94179, 3.17489
-19.7927, 1.63151, -0.269403, 1.88318
1.7232, -127.068, 0.562139, 0.762574
32.3351, -2.62914, 2.6163, -0.336786
-0.524393, -0.597634, 1.57092, -0.821162
-0.176702, -0.537696, -0.470717, -13.1846
0.258381, -4.37082, 0.0831704, 0.264981
1.19599, 1.9624, 2.64589, 0.0822467
0.486125, 1.39594, -0.318481, 1.44046
-12.1415, 0.00710589, 0.417337, -1.70068
-0.125003, 0.489825, 0.658077, -2.72497
-33.2873, -0.0247909, -1.50426, -3.23127
0.0892201, -0.621634, -0.210418, -0.934648
-1.16989, -0.353874, -3.27498, -0.0669158
-0.713575, 2.39533, 1.16811, 17.6381
4.30091, -0.206204, -4.23685, 2.2452
0.361879, -0.729812, 0.16378, 0.248457
1.86287, 0.0275798, -7.68937, 1.77712
-0.740801, 16.1626, 1.44449, -0.560984
-0.242922, 0.631502, 14.1737, 0.281811
14.235, -0.369962, 5.17804, -2.35026
0.278867, 0.171972, -1.5121, 0.663379
-0.519873, -2.6182, 0.0339877, -1.2084
-0.000587297, 0.141736, -2.15785, 1.08696
9.52085, 0.670291, 0.0280441, 1.46221
-1.60892, -5.46416, -2.17806, -0.108776
0.355697, 0.957778, -0.196208, -0.217303
-0.549058, 1.06132, -2.11285, -0.703772
-10.7715, 7.67274, -1.17203, -0.0494634
-0.715934, -17.8934, 13.8348, 0.128614
1.61068, 1.46812, 0.520636, 2.74881
-1.61023, 0.250342, -1.11409, 0.027566
-2.77664, 0.547413, 0.93354, -19.8905
0.356432, -0.0351784, 0.449194, 0.153192
1.65381, -1.62407, -1.47207, 0.0338305
-3.60245, -183.265, -0.864153, -70.1731
0.613315, -2.86746, -3.61203, -0.523411
1.17281, -1.07937, 0.505933, 9.95218
-2.8837, -0.0889226, -0.101861, 2.49179
1.43164, -27.2377, 0.136126, -3.35606
1.76397, -0.366214, -0.616564, -0.463422
-0.981838, 1.40009, 0.132274, -1.85469
0.549077, 1.89537, 0.548103, 0.0675372
-1.26787, 5.28632, 2.20111, -0.0120548
-0.353883, 2.63329, -0.432436, -0.782989
-0.640958, -0.906888, -1.3039, -4.60861
14.1437, -11.708, -2.16373, 1.30762
-1.05009, 0.322678, 1.48532, 11.388
0.14826, 2.31096, -2.07956, -0.217389
1.84507, -0.395507, -0.128093, -1.34178
0.341795, -1.11752, -1.82791, 2.31435
-0.250416, 0.178835, 0.183242, 2.56749
-0.611996, -0.0840038, 1.37133, 0.0838329
2.634, -0.357941, 1.52973, 1.18195
0.436143, 10.1264, -5.98545, -0.155313
0.616736, 0.559204, 0.802089, -1.5234
-3.4601, 1.16231, -0.50515, -0.747514
0.16144, -0.374894, -399.878, 1.34265
-0.860777, 4.48966, 6.46151, 0.923627
-0.818661, -0.0491021, 1.1822, -0.585348
-1.46647, 0.630786, 0.664424, 0.438176
-4.40542, -2.59127, -2.23327, -0.0614187
-0.164269, -0.207854, -0.340164, -0.445255
0.275072, 1.77373, -0.845347, 1.33989
0.692742, -0.872396, 0.910165, 5.80508
-40.2028, 0.50371, 1.43911, 3.30725
-0.469182, -0.528169, 5.44717, -18.124
2.65185, 2.22538, 0.326173, -0.693636
1.43071, -0.876424, -0.0524955, -0.41844
1.84761, -3.87742, -29.2384, -1.00298
0.00789777, -0.902921, 0.0341683, 10.3865
-0.0225598, -0.0195201, -1.08483, -0.416644
-0.177642, 9.67786, -10.4281, -0.356025
0.0804548, 0.243578, 1.07288, 0.957007
-0.725763, 18.7097, -0.172959, -0.533989
2.50845, 0.512742, -1.7884, -0.672424
-7.62217, -5.99647, -0.602637, -0.85887
-0.162555, 0.274365, 1.3567, -0.759891
0.449572, 1.27498, 2.98568, 0.626041
0.573257, 5.32034, 9.64418, 0.763048
-37.2219, 0.456797, -9.64906, 0.912094
0.341491, -0.257396, -0.103322, 0.389152
0.786472, -5.67015, 0.389265, 0.370252
-0.112469, -0.0848118, -1.05338, -0.54391
-2.06123, 1.19719, 0.621975, 2.54671
0.077236, -0.574255, -1.37652, 0.0916572
0.460147, -8.06775, 3.6481, -3.84537
1.57744, -0.469001, 1.14106, 0.705932
2.61116, 1.16729, 1.20889, -0.0679593
-1.25348, -1.1504, -0.788814, 10.307
0.19074, 1.66238, 1.09288, -1.20941
-2.95641, -0.783756, 1.24943, 6.26368
2.57485, 4.73547, 0.589509, -0.706694
-0.986979, 0.189957, -0.00434155, 0.15682
0.304459, 0.82837, -0.474672, -0.160038
0.846309, -2.87536, 1.361, 0.985753
-0.422831, 1.70206, -3.09298, -4.29536
-1.02903, 0.286093, -0.619618, 2.89236
0.447075, 1.36595, 0.308298, 0.349604
0.933375, 0.428528, 5.06255, -2.49045
1.15614, 0.129286, -0.73484, -0.0511579
2.09529, -133.618, -6.84866, -0.689947
0.874441, 0.439863, -4.27066, 0.0618238
-0.396529, 2.95856, 0.703345, 1.26509
0.620897, -0.171854, -0.585939, 0.248682
2.27369, 5.37107, 34.9629, 0.136599
-0.233773, 5.56843, -0.245293, 1.3262
-0.669791, -0.4183, 0.921435, 0.0416278
0.985421, 0.474275, 1.0334, 2.37409
-0.0120407, -2.86714, -0.15089, -2.07438
-0.930119, 7.01834, -4.521, -107.308
-1.3709, 0.477437, 0.416267, -7.35391
-15.9493, -0.524139, -0.699956, 0.159226
-0.79593, 0.264798, -0.0064967, -1.25344
1.13352, 5.35627, 0.610042, -0.850694
-0.564663, 0.383735, 0.666771, -0.463263
-5.41806, 0.371673, -1.11369, 0.514942
1.43827, 0.232505, 1.3442, -0.701756
0.755022, -3.75895, 0.173573, -11.5825
-1.18093, 2.60137, -2.86732, -0.54495
0.186487, 0.174391, 1.39209, -0.322704
0.289648, -1.57234, 0.298517, -0.833869
0.653081, -0.208614, 2.30336, 0.202782
-2.29139, -0.254567, -31.748, -6.19452
7.55728, -0.407773, 0.656546, -0.0172225
-2.38327, -3.05756, -0.296171, -1.12822
1.34428, 2.95085, 0.0739944, -0.979399
-8.86311, -1.87979, -3.46087, -0.539569
13.4837, -1.89643, -0.772331, 0.694111
-6.09, 0.247125, 0.811853, 0.774162
1.66609, -2.2377, -0.0980884, -0.614298
-1.92587, -0.588093, 3.31312, -0.310791
0.979676, 3.93607, 0.279911, -0.088493
-0.248473, 0.0515842, 54.0651, 0.8412
1.4618, 0.42661, 1.91831, 0.923448
0.291839, -0.395309, -4.17339, 0.288141
-2.61864, 0.0309582, 88.7048, 3.56944
-0.792001, -3.07437, 0.405857, -3.50108
0.447639, 0.114432, 0.77164, 0.0958988
0.344046, -1.50193, -23.4408, -2.7825
-2.36105, 0.282715, -0.834447, 0.462087
0.250074, 0.300427, 1.19484, -0.716685
-0.282872, -0.159751, 0.82276, 0.360632
0.260741, 0.626374, -2.54812, 0.522293
1.21993, 0.881635, 4.06391, 4.67913
-1.22946, -4.92613, 0.0609242, -0.987324
1.16396, 1.08058, -0.431984, -0.209496
