N=1, N=2, N=10, N=100
3.16302, 0.119825, 1.02091, 1.15494
0.373052, 0.252599, 1.11687, 1.11516
0.0354444, 0.857915, 1.83037, 0.969082
1.83849, 0.848498, 0.810145, 0.948023
1.85374, 0.546095, 0.792774, 1.02174
1.61304, 0.275838, 1.50582, 0.927415
1.51461, 0.269892, 0.703115, 1.01527
0.827299, 1.00392, 0.999233, 0.894951
1.94645, 0.61113, 1.14936, 0.983279
0.360009, 2.2452, 0.947703, 1.05712
0.594236, 1.21166, 0.806091, 1.06526
2.24387, 0.426165, 0.781218, 1.13602
1.80438, 0.600589, 0.759368, 1.07623
0.684557, 0.350445, 1.02011, 1.01138
0.549085, 1.06037, 0.854855, 0.941264
1.6732, 0.700289, 0.863327, 1.00536
0.216502, 0.609911, 1.12195, 0.982908
0.42262, 0.882551, 0.95167, 0.96378
0.105718, 0.60149, 1.3813, 1.00816
1.46885, 0.550073, 1.10999, 1.01035
0.192956, 0.211963, 1.42456, 0.978302
0.0725309, 0.684027, 1.0671, 1.06587
1.08794, 1.37182, 1.16762, 0.924368
0.104927, 2.46009, 0.937605, 1.06338
0.362342, 0.160525, 0.936293, 1.00975
1.00756, 1.43278, 0.991431, 1.06586
0.100658, 1.42732, 1.04726, 1.12872
0.198232, 1.21412, 1.39793, 1.03546
0.0134426, 0.537569, 1.05634, 1.25152
0.262331, 0.599601, 0.857382, 0.886838
0.0705893, 0.817961, 0.832093, 1.1256
0.932506, 0.624263, 1.23889, 1.07274
0.590367, 0.424125, 0.684213, 0.996489
1.9781, 0.0934797, 1.37179, 1.10375
1.48447, 0.483496, 0.670802, 0.995834
0.78673, 0.758677, 0.808197, 1.10432
0.294709, 0.26486, 1.44296, 0.862523
0.0525997, 1.71302, 0.880416, 0.969965
1.15367, 0.955318, 0.744158, 0.964415
0.263251, 0.422004, 1.19345, 0.860268
1.7189, 0.873822, 0.722104, 1.02286
3.10187, 0.765489, 1.21841, 0.837815
0.529058, 0.306091, 1.13379, 0.959848
2.09931, 1.2399, 0.628308, 1.09495
2.18438, 0.74458, 0.776302, 1.11063
0.0190012, 0.585109, 1.01433, 0.984821
0.315068, 1.0412, 0.791582, 0.960945
0.011929, 1.06233, 1.31635, 1.15725
0.159419, 1.06713, 0.87901, 1.09694
1.34842, 2.51276, 0.56873, 0.898668
0.126709, 0.401661, 1.66235, 0.811866
1.03451, 1.03569, 0.873655, 1.0802
1.22699, 1.27657, 0.962711, 1.36349
0.306562, 1.37707, 0.750584, 0.889305
0.840498, 1.09183, 1.37468, 0.859497
3.73738, 0.348103, 0.665332, 1.10025
0.587062, 1.28537, 1.31854, 1.00833
0.462096, 0.621689, 1.35614, 0.991504
0.81815, 1.3379, 1.08151, 0.858601
0.246194, 0.436545, 0.501439, 0.946113
1.57041, 0.445343, 0.950879, 1.09698
0.0405494, 0.421746, 0.644201, 0.822709
1.81072, 0.279952, 0.75528, 1.06363
0.391433, 0.830169, 0.803578, 1.08462
5.6817, 1.30591, 1.00351, 0.822614
0.0335869, 1.08498, 1.18459, 0.947899
0.106835, 1.14574, 0.535927, 0.968759
3.16294, 0.998836, 1.0382, 0.888313
0.0566711, 0.068404, 0.700591, 1.16374
2.00605, 0.489772, 1.2202, 1.04348
0.272255, 1.38643, 1.07627, 0.862486
0.249086, 0.480409, 1.14669, 1.03465
1.08114, 0.341821, 0.784699, 0.962965
0.00634242, 0.597048, 0.649866, 1.1055
0.440821, 0.93287, 1.22122, 1.02275
1.70936, 0.254846, 1.5284, 1.04709
0.0317061, 1.68737, 0.708229, 1.10625
0.0356731, 0.704971, 1.31871, 0.891632
0.544478, 0.435222, 1.47783, 0.897239
0.394916, 0.756644, 1.68626, 0.986505
0.970499, 1.21305, 1.26129, 0.987698
0.95447, 0.579966, 0.74256, 0.893258
0.935817, 1.3204, 1.26122, 1.01538
1.17094, 2.56463, 1.1088, 1.2721
1.19045, 0.445751, 1.63552, 1.10117
0.521372, 1.31861, 0.732315, 0.889089
0.925179, 2.57888, 0.874655, 0.984298
0.589893, 0.396891, 0.517482, 0.914538
0.722921, 0.441464, 1.58113, 0.93977
0.112495, 3.53505, 1.12438, 0.989231
0.971969, 0.43776, 1.07825, 0.93776
0.485492, 0.58475, 1.40031, 1.15544
0.780117, 1.31839, 1.12268, 0.871759
0.799117, 0.187168, 1.03591, 1.07952
2.10338, 0.256159, 1.03456, 0.961779
0.490046, 0.513793, 1.35834, 0.932196
0.560623, 1.65056, 0.760099, 0.93969
1.72326, 2.32038, 1.24593, 0.993378
0.774259, 0.135309, 0.994591, 1.15668
0.520753, 0.91944, 2.32517, 0.925851
0.513945, 0.601153, 0.898237, 0.976398
0.566304, 1.71338, 1.03161, 1.05326
0.000500555, 1.43724, 0.617661, 0.858099
0.315634, 0.943106, 0.530388, 0.825281
1.18812, 1.64331, 0.666457, 0.986228
0.446777, 0.597043, 0.836869, 1.16581
0.113061, 1.23718, 1.05706, 0.904541
0.216099, 0.720788, 1.33503, 1.1696
0.86569, 0.856287, 0.714729, 0.992189
1.78147, 2.52267, 1.00405, 0.829215
4.8776, 0.331249, 1.04608, 0.838459
0.0937061, 2.10926, 0.862154, 0.954898
0.964629, 0.695385, 0.943702, 0.892134
1.17311, 0.80867, 0.803222, 0.977322
0.476222, 0.3734, 1.12947, 0.982371
0.99831, 0.432739, 1.25974, 0.880637
1.25565, 0.879003, 1.36631, 0.938093
1.1226, 0.512552, 1.34262, 0.915395
0.078979, 0.184833, 1.15397, 1.02507
0.459055, 0.0472466, 1.22222, 1.0228
0.409881, 0.717195, 1.0555, 1.26338
0.413687, 0.566257, 1.62429, 1.24562
0.20298, 3.26116, 0.987599, 1.0549
0.0542754, 1.26769, 0.469925, 0.97334
0.757238, 0.425777, 1.22367, 0.910639
0.460692, 0.630646, 1.39611, 1.15667
0.0924598, 2.47563, 0.625332, 0.803783
0.215654, 0.461963, 0.959487, 0.963169
1.73, 0.136065, 0.989543, 1.10622
2.63492, 0.318323, 0.847987, 0.983028
0.172379, 1.83563, 1.09061, 1.04462
2.94453, 0.583446, 0.889317, 1.05224
0.082144, 0.213754, 1.40517, 1.19298
0.0709551, 0.588587, 0.652347, 0.912722
0.514403, 1.39859, 0.87262, 1.0074
1.64041, 1.87387, 0.761959, 1.12773
1.38793, 1.02529, 1.14285, 0.973801
0.502917, 1.07188, 1.0255, 1.05116
2.80808, 1.47349, 0.693138, 1.11073
2.15619, 1.84288, 0.771744, 0.984666
0.605475, 0.318374, 1.58056, 1.06738
0.865102, 1.59986, 0.721787, 1.02119
0.898383, 1.2675, 0.863393, 0.960333
0.287157, 1.12212, 0.955939, 1.09006
0.451598, 0.446804, 1.7955, 1.00022
0.240906, 0.748138, 0.729602, 0.96959
0.257375, 0.174544, 1.61115, 1.02553
0.00404803, 0.431109, 1.21999, 1.10792
0.0609367, 0.244457, 0.368237, 0.937928
0.426021, 0.892725, 1.11846, 0.951603
0.949511, 0.772311, 0.849026, 0.96617
0.465836, 0.367421, 0.579835, 1.02596
1.74699, 1.09504, 2.06687, 0.950671
2.34125, 1.92902, 0.98458, 1.02119
1.91964, 0.499392, 1.55716, 1.18584
1.04991, 0.556992, 1.83112, 0.87029
0.585693, 1.89133, 0.467668, 1.07072
0.957753, 1.14894, 0.834762, 1.14964
0.0734798, 0.72823, 1.00927, 1.07342
1.03816, 1.3025, 0.662391, 0.990256
0.911821, 0.221005, 0.521464, 0.989305
3.31229, 1.99713, 1.31177, 1.01822
1.37331, 0.794626, 0.568674, 1.14251
0.48982, 0.284021, 1.14554, 0.901258
0.709528, 1.70579, 0.758176, 0.925648
0.591415, 2.69238, 2.13767, 0.915201
0.431434, 0.210846, 0.80822, 1.00128
2.72681, 0.527844, 0.735861, 1.08682
0.373461, 0.940339, 0.769066, 1.05861
0.223979, 3.46053, 1.29633, 1.01602
1.23949, 2.12825, 0.840588, 1.03053
1.4685, 0.571668, 0.875316, 1.0578
0.558364, 0.529434, 0.620726, 0.91911
1.66753, 1.15519, 1.60277, 0.965271
1.50889, 2.54942, 0.93138, 1.08897
0.542118, 0.260219, 0.899509, 0.917115
0.397777, 0.643555, 1.23074, 1.12797
0.180522, 1.63031, 0.80021, 0.947847
0.389116, 1.04237, 0.706271, 0.895511
1.44394, 1.0821, 1.01954, 0.889299
0.0214127, 0.5453, 1.2032, 0.907172
0.637586, 1.99093, 0.968315, 1.00342
1.65388, 0.783498, 1.29283, 1.08298
0.496204, 0.24757, 1.01416, 1.1572
1.27531, 0.843105, 1.06495, 1.12218
0.100785, 3.29322, 0.604685, 1.05535
2.6052, 1.89052, 1.11967, 1.11865
1.2888, 0.6046, 0.9773, 0.888951
0.696005, 1.86356, 0.868616, 0.909402
1.27765, 1.8036, 0.629975, 1.16663
0.319537, 1.42972, 0.38449, 0.934086
0.941398, 1.21033, 0.506851, 1.04164
1.38049, 4.86706, 0.853386, 0.833347
0.52531, 0.308439, 0.997807, 0.995046
1.14222, 1.18806, 1.10677, 0.857109
0.272353, 2.53914, 1.12677, 1.05724
0.773009, 0.270758, 1.20273, 0.995903
0.609228, 1.3453, 0.919179, 0.917188
0.184256, 1.67969, 0.865182, 1.03395
0.312467, 1.36143, 1.03396, 1.12448
0.0743558, 0.292712, 0.790467, 0.949288
0.389483, 1.3667, 1.7235, 1.02273
2.75331, 0.251389, 1.17799, 0.920236
0.0228338, 0.493794, 1.57639, 1.09775
0.484088, 0.363774, 1.27493, 0.964278
0.341703, 0.32327, 1.09284, 0.971635
0.123661, 2.30934, 0.932842, 0.988744
0.675243, 0.576985, 0.914375, 1.12576
2.4905, 0.352508, 0.870232, 0.961463
1.28062, 0.939599, 0.763793, 0.886455
1.69489, 1.66587, 0.983952, 1.0677
0.427128, 0.870472, 0.888591, 0.995497
0.584684, 1.0091, 1.06909, 0.998691
1.10595, 1.37933, 0.703452, 0.906999
1.2232, 0.761035, 0.744399, 0.972401
0.727994, 0.449377, 1.14651, 1.01386
0.226305, 0.238896, 1.21403, 1.20589
1.56719, 0.239188, 1.12013, 0.799464
1.73405, 2.65873, 1.07604, 0.858861
0.233584, 0.752045, 1.05565, 1.06654
0.125295, 3.4676, 1.16924, 0.906571
0.109374, 0.190131, 0.541503, 0.994918
0.238136, 0.816251, 0.918775, 0.988841
0.592627, 1.95258, 1.01623, 0.928749
0.245115, 2.86158, 0.734653, 0.935591
0.408465, 0.916639, 0.659109, 0.959587
0.718136, 1.29308, 1.58924, 0.819259
0.986011, 1.32859, 1.41296, 1.02688
0.00637288, 0.30102, 0.917744, 1.11614
1.20132, 1.11628, 0.379279, 0.992068
2.04106, 1.56117, 0.897283, 1.038
0.832968, 0.741409, 0.555306, 1.14474
2.10127, 0.304498, 1.48561, 0.933898
0.0164032, 1.52249, 0.744598, 1.17479
1.83096, 0.992494, 1.14337, 0.935388
0.0954146, 0.460936, 0.704667, 1.02923
0.923724, 1.12243, 1.18686, 0.893791
0.284054, 0.387326, 0.918397, 0.784028
1.71338, 0.607537, 1.44496, 1.0567
1.8015, 3.50651, 1.37466, 1.04576
1.57188, 0.32087, 1.61216, 1.06494
4.22933, 0.961664, 0.81697, 0.86268
1.06937, 2.24549, 1.34461, 0.930979
0.191474, 1.2597, 1.06113, 1.00646
0.768599, 1.57143, 0.831883, 1.14618
0.071607, 2.6082, 0.849833, 0.992151
0.121967, 0.477009, 1.09928, 0.882034
0.19737, 1.39247, 0.92366, 0.969977
0.540793, 0.663492, 0.840116, 0.983137
0.86811, 0.873978, 1.49234, 1.01485
4.8667, 1.56751, 1.4585, 0.899451
2.09354, 1.42958, 0.940156, 1.0996
0.0687807, 0.638448, 1.46674, 0.955974
1.32558, 0.101853, 0.922023, 1.13077
1.50559, 0.43907, 0.716782, 0.916251
0.949105, 0.292467, 1.11049, 1.01607
0.555635, 2.18448, 0.758188, 0.98533
2.15126, 1.08481, 0.78851, 0.920017
0.305966, 0.304032, 0.941612, 1.0267
0.15461, 0.98199, 1.40526, 1.03156
0.0742517, 0.855448, 0.832195, 1.0048
0.954696, 1.44472, 1.4439, 0.996979
1.48472, 2.58032, 0.771222, 0.924482
0.21057, 0.431651, 1.64072, 1.00798
0.0802509, 0.773161, 1.28074, 1.05893
0.00693622, 0.491283, 1.09553, 0.980808
0.437357, 0.760116, 1.03577, 1.15181
0.47937, 0.658112, 0.944677, 0.967205
0.0765102, 0.471659, 1.20532, 1.04906
0.0205408, 1.47158, 1.02849, 1.22727
3.88022, 1.63041, 0.403144, 1.05801
0.0529018, 0.782999, 0.7061, 0.969302
1.90111, 2.10191, 0.567338, 1.29808
3.19546, 1.35309, 1.13946, 0.990578
0.953095, 2.26573, 0.566767, 1.18591
0.904096, 1.09152, 0.699949, 1.10128
4.03875, 2.27591, 1.05308, 0.9748
0.473504, 0.387334, 1.39877, 0.875047
1.46585, 0.707813, 1.68282, 0.879789
1.0179, 0.150273, 0.979846, 0.913025
2.27658, 0.873384, 0.877627, 0.846454
2.36167, 0.266817, 0.916388, 0.931597
0.309192, 0.7849, 0.940429, 1.10037
0.00107803, 1.42942, 1.07652, 0.978194
0.19811, 0.195532, 1.03347, 1.02723
0.872176, 0.426965, 0.728378, 1.04804
1.00947, 1.07242, 0.768046, 1.00974
0.396504, 0.57966, 0.68238, 1.13936
3.00214, 0.227734, 0.593623, 1.12256
0.687202, 1.33749, 0.861147, 1.06693
0.571383, 0.434052, 0.854818, 0.935752
1.01722, 1.39774, 1.23346, 1.12903
0.392335, 0.353118, 0.829558, 0.965583
0.276476, 2.64144, 1.42931, 0.99346
0.591383, 0.294292, 0.823481, 1.11339
0.503311, 1.97325, 0.702453, 0.977287
0.30283, 0.199712, 1.56146, 1.17915
1.41958, 0.762059, 1.02201, 0.810089
0.0945073, 0.470587, 1.01687, 0.995174
0.999219, 0.95988, 1.15841, 0.897387
1.73615, 0.714113, 0.927605, 1.01413
0.05926, 1.6701, 0.747741, 0.875965
0.468211, 0.931282, 1.2537, 0.998627
0.364578, 1.28184, 0.968266, 1.11623
1.88465, 0.256786, 0.80819, 0.950267
1.55917, 0.298452, 1.06343, 0.96409
0.736321, 1.23445, 1.08323, 0.886563
0.338387, 0.517079, 0.832156, 0.864838
0.355005, 0.788171, 1.79111, 0.936697
0.0798783, 0.154784, 1.13378, 0.949098
0.377807, 1.17491, 1.28633, 0.932305
1.6438, 0.677831, 1.81132, 0.881784
2.08383, 0.316263, 1.22544, 0.789838
0.2378, 0.978312, 1.2633, 0.937692
1.15673, 1.1856, 0.869489, 1.00137
0.220737, 0.992748, 1.30036, 1.01438
0.837575, 1.71788, 0.771005, 1.03895
2.81525, 0.805964, 0.802051, 0.917587
1.20368, 1.62111, 0.514309, 1.06161
0.379468, 1.19672, 1.21333, 0.965422
0.41864, 1.12524, 1.07647, 0.999234
2.46867, 0.416488, 0.386252, 1.06258
1.28793, 2.08754, 1.09998, 1.09073
3.37299, 0.344778, 0.53384, 1.02995
1.10383, 0.449745, 0.91856, 1.04887
0.933641, 0.133102, 0.983859, 0.98327
4.76744, 0.409004, 1.02874, 1.05945
0.554758, 0.431031, 0.604358, 0.971871
0.5242, 0.221593, 0.717572, 0.958022
0.285695, 0.26171, 1.27088, 1.08378
0.303577, 0.521855, 0.738797, 1.02602
4.55753, 0.20398, 0.494801, 1.15859
0.32502, 0.185827, 0.781815, 0.929151
0.379318, 1.46598, 0.976853, 1.03914
2.0348, 0.909863, 0.720965, 1.00202
0.256488, 0.729498, 0.651131, 0.990474
1.1204, 1.67132, 0.779757, 1.0271
0.306255, 1.84995, 0.828805, 0.951724
1.2653, 0.837847, 1.03738, 0.993117
0.0968028, 0.519473, 0.84282, 1.2203
0.662984, 4.30434, 0.98317, 1.14681
1.43922, 0.143562, 1.34944, 0.831175
0.147139, 0.516618, 0.852862, 1.02668
0.479845, 1.00307, 0.842753, 1.03227
0.704933, 0.971106, 0.728578, 0.928137
0.102731, 0.550613, 1.18375, 0.786998
1.5248, 0.332169, 0.910606, 1.28624
0.643047, 0.172135, 1.24934, 1.00647
0.445157, 1.37864, 0.834958, 1.19058
1.01784, 2.33394, 0.69062, 0.91695
1.22245, 0.113548, 1.19834, 0.963163
0.9674, 0.294285, 1.3173, 1.03811
0.109932, 1.09598, 0.860273, 1.05401
2.60158, 0.987645, 1.42069, 1.03798
0.602073, 0.779776, 0.650391, 1.08795
1.10178, 0.413255, 1.04118, 0.860203
3.65412, 0.552314, 0.484144, 0.996476
1.4072, 0.869321, 1.2129, 1.01053
1.09248, 0.423716, 0.731782, 0.970366
0.575224, 2.32244, 0.747479, 0.904681
0.548613, 0.292982, 0.893486, 0.827951
0.294608, 1.53246, 1.19224, 0.976703
0.856883, 1.65441, 0.542478, 0.874309
1.47875, 0.4863, 1.34949, 0.896445
1.00675, 2.21603, 0.824285, 0.989346
0.0373304, 0.844528, 0.915411, 1.07467
0.516659, 0.388634, 0.986878, 0.981202
0.475934, 1.60577, 1.39333, 0.965222
0.316282, 1.32081, 0.416504, 0.976478
0.826449, 0.388714, 0.683425, 1.11871
1.25343, 1.7613, 0.83856, 1.06126
0.360075, 0.983638, 0.842734, 1.17713
2.76128, 0.996415, 0.890606, 0.918914
0.938755, 0.42678, 0.930016, 1.302
0.0232344, 0.265563, 1.00982, 0.866481
0.361742, 0.630602, 1.47509, 0.89361
3.75013, 1.27571, 1.24175, 1.07401
0.65824, 1.12146, 0.578897, 0.966996
0.388296, 0.801184, 0.989977, 0.885334
0.627093, 1.08338, 1.43857, 1.04478
3.61252, 0.903138, 0.846295, 0.953067
0.147515, 0.417075, 0.918788, 0.917359
1.95356, 1.59243, 0.694232, 1.01434
0.652162, 0.420576, 1.03654, 1.31146
1.66058, 0.924202, 0.770278, 1.05998
2.05669, 1.60871, 0.634137, 0.879998
1.22739, 0.684936, 0.866572, 1.12143
0.93765, 2.61189, 0.728862, 1.08387
0.711006, 0.597564, 1.02719, 1.06386
0.518418, 0.820717, 0.45813, 1.30971
1.77674, 0.908851, 1.33501, 0.943863
0.277645, 0.329542, 1.08166, 0.876567
0.0786995, 0.904437, 0.893145, 1.10011
0.158161, 1.21579, 1.09433, 0.932299
0.0817379, 0.802961, 1.04688, 0.902296
2.70027, 0.964109, 1.35205, 0.91765
0.320149, 1.14995, 0.720585, 1.24802
2.38151, 0.570595, 0.399542, 0.914249
0.813957, 0.241946, 0.962033, 0.941896
0.363823, 0.786947, 1.04517, 1.06955
0.233055, 1.10083, 1.36093, 0.945338
0.319785, 0.974362, 1.15603, 0.996607
0.0620184, 1.61479, 0.895872, 1.06635
0.492251, 1.99368, 1.18477, 0.963461
1.02176, 0.377473, 1.1672, 0.969987
3.38133, 1.88621, 0.376277, 1.13271
1.08034, 1.14516, 0.670239, 0.894887
0.771524, 0.546557, 1.10034, 0.976431
0.741682, 1.07037, 0.972429, 0.967234
1.48587, 0.287086, 1.01438, 0.886424
0.70802, 1.00541, 0.695576, 1.01853
2.06555, 0.649475, 1.20733, 0.996999
2.32737, 0.331586, 1.19334, 0.983239
0.696492, 0.48833, 1.27716, 1.01205
0.85356, 1.93826, 0.803334, 1.15513
0.330868, 1.70417, 1.24804, 1.12157
0.4675, 0.323089, 1.11643, 0.893919
2.52968, 0.521647, 1.05158, 0.877279
0.212286, 0.510637, 0.713803, 1.11842
0.800715, 0.51222, 1.03243, 0.967223
0.148533, 1.68559, 1.1356, 0.929556
0.271867, 2.33908, 1.78409, 0.949152
0.294959, 0.387614, 0.710791, 1.0719
2.05009, 2.20132, 0.578521, 1.00302
0.421707, 0.345025, 1.166, 1.07301
0.199052, 0.841914, 0.951452, 1.00876
3.46654, 1.42749, 0.871462, 1.03051
0.245541, 1.18623, 0.991479, 0.941295
0.198356, 0.775313, 0.760279, 0.939137
0.92581, 0.191075, 0.858365, 0.828844
1.23458, 0.791848, 0.518864, 1.07314
0.146248, 0.343074, 0.77002, 0.955681
2.25448, 0.802788, 0.904319, 0.982739
1.08928, 0.533842, 0.802153, 0.979303
0.552575, 0.829145, 0.723709, 0.874586
0.19549, 1.27686, 0.696469, 0.875863
0.997235, 1.23725, 0.90966, 0.989007
0.100592, 0.607772, 1.16088, 0.983019
3.55512, 0.893195, 0.803062, 0.961842
0.183002, 0.522053, 1.20671, 0.754854
0.421178, 0.638369, 1.38299, 0.956591
0.0498004, 1.41704, 0.462611, 1.18373
1.03912, 0.630658, 1.26268, 1.08955
0.0963163, 0.1714, 0.844809, 0.967829
0.0321652, 0.983913, 1.07786, 1.00495
0.306267, 0.893959, 1.28837, 0.932499
0.361946, 0.176361, 0.548412, 0.95217
0.885175, 0.440551, 0.771769, 1.13277
0.62796, 0.248338, 1.26368, 0.969916
0.0873481, 0.925064, 0.905308, 1.00276
1.54377, 1.29154, 0.703709, 0.917227
1.14059, 1.06246, 0.45444, 1.02269
0.357697, 0.839751, 1.91475, 1.14394
1.75729, 0.899451, 0.973063, 1.01694
1.31469, 0.13902, 0.80636, 1.1632
3.12415, 1.58304, 0.704163, 1.00957
0.155025, 1.23304, 0.593162, 0.916798
0.377672, 0.69348, 0.869536, 0.887765
0.45576, 1.70552, 0.489388, 1.01651
0.0186607, 0.832584, 0.479355, 0.91175
0.498169, 0.668387, 1.37758, 0.969746
1.25308, 0.23255, 0.702602, 1.09625
1.51882, 0.166095, 1.30952, 0.921195
1.48626, 0.315008, 1.55341, 1.05861
0.604749, 0.399218, 1.07392, 1.10087
0.227768, 0.754591, 1.14604, 0.976146
2.20992, 1.01485, 0.448515, 1.01799
0.635613, 0.24435, 1.38559, 0.927208
1.33002, 0.0979353, 1.60688, 1.05147
0.0354955, 1.69445, 0.59725, 0.997271
0.33171, 0.928994, 1.34024, 1.0061
1.68298, 0.162452, 0.612502, 0.819638
0.516217, 2.30082, 0.854154, 1.0591
0.27219, 0.377211, 0.833884, 1.15197
0.32206, 3.9693, 0.903677, 0.930345
0.038033, 0.169979, 1.25575, 1.02864
0.637779, 0.171327, 0.999929, 0.862977
0.177893, 2.10086, 1.57219, 1.06838
0.584452, 1.22735, 0.983493, 1.05065
0.247121, 0.594994, 1.29515, 1.12105
0.0885398, 0.882911, 0.683937, 1.09793
0.0045463, 0.39816, 1.07981, 1.10868
1.73842, 2.49083, 0.902937, 0.907431
0.0744757, 0.669638, 0.553526, 1.00033
1.4207, 1.17708, 0.878425, 1.0563
0.210684, 0.626869, 1.48703, 1.1393
0.0434918, 0.642687, 1.23903, 0.912805
2.7172, 1.22504, 0.53618, 0.989663
0.626279, 0.113327, 0.442966, 1.07261
0.731207, 0.30737, 0.908705, 1.11186
0.0442432, 0.550584, 1.20055, 1.03401
2.53548, 2.55416, 0.913316, 0.930188
0.654155, 0.631182, 0.924578, 0.958431
0.0522118, 0.437287, 1.22363, 0.858348
0.830079, 0.389455, 1.2457, 1.17664
1.03099, 0.42871, 0.871257, 1.17394
0.262256, 0.12681, 1.36558, 0.922812
0.442977, 0.475798, 0.314545, 1.10287
0.609096, 1.78214, 0.802841, 1.00604
0.116553, 1.13831, 1.19857, 0.892799
0.863465, 2.63127, 0.404708, 1.10586
0.900936, 0.164979, 0.621631, 1.15662
0.401469, 0.820796, 1.35987, 1.15253
0.474205, 0.247877, 0.802055, 0.847
0.160142, 0.301564, 0.653438, 1.01739
0.390538, 1.96932, 1.60229, 0.908115
1.38148, 0.355279, 1.30376, 1.08238
0.182518, 1.0517, 0.830319, 0.810114
2.5256, 2.40918, 0.747086, 0.87308
1.47515, 0.141927, 1.43892, 1.06142
0.397371, 0.813442, 0.968927, 1.01525
0.553813, 2.62566, 0.784676, 1.10778
0.306128, 0.450402, 0.605163, 0.895932
0.682446, 1.47985, 0.91421, 0.845188
0.0733602, 0.560885, 1.10783, 1.00168
0.109851, 0.523517, 1.28281, 0.966582
0.125053, 0.471582, 0.642965, 0.817325
3.78486, 2.68499, 0.835672, 0.980279
0.304418, 0.818894, 0.534602, 0.930986
0.073994, 0.523511, 0.957308, 1.10603
2.39301, 1.05853, 1.18419, 0.855292
0.915689, 0.253753, 1.19406, 0.883063
0.127352, 0.773472, 0.748135, 0.886859
2.95265, 0.192101, 1.09448, 1.13693
0.0386587, 1.61899, 1.00056, 1.0391
0.413299, 2.4971, 1.05004, 1.03071
1.00352, 2.57788, 0.555473, 1.12565
0.0160485, 0.269458, 1.10645, 1.06796
3.26594, 1.28169, 1.34013, 1.01032
0.982668, 0.365126, 1.67736, 0.936109
1.39108, 1.01732, 1.02441, 1.01723
0.676617, 1.46169, 1.00733, 1.02152
2.0238, 1.09103, 0.472052, 1.06157
0.667472, 0.71499, 1.18372, 1.16228
0.113126, 0.0460276, 0.798208, 1.15717
0.0973255, 0.464538, 1.83766, 1.17795
0.116728, 1.50996, 0.758401, 1.17677
0.766336, 0.746107, 0.843923, 0.884979
0.336753, 3.59771, 0.778919, 1.03052
1.18759, 0.425023, 1.1683, 1.01235
0.78858, 1.18057, 1.07722, 1.09899
0.00124069, 1.38938, 0.529551, 0.889546
0.386457, 1.153, 0.688658, 0.885544
0.120706, 0.537754, 1.2891, 0.905477
2.8186, 1.4836, 1.31053, 1.00769
1.78677, 0.0595718, 1.21874, 1.01469
0.546723, 1.12692, 0.61099, 1.06017
1.70643, 0.228948, 1.24335, 1.04022
0.133278, 1.75933, 0.723664, 1.00862
0.354025, 0.401196, 0.789519, 1.21369
0.493899, 0.448051, 1.11981, 0.941193
0.367731, 0.369726, 0.929513, 0.94351
0.946326, 0.853428, 0.991406, 0.970292
0.760007, 0.575461, 0.582647, 1.13289
1.25062, 1.26062, 0.99555, 0.957547
0.691613, 0.192363, 0.38397, 1.01811
0.231517, 1.81716, 1.33847, 1.03474
0.343219, 0.362444, 1.28473, 0.943164
1.8939, 0.303276, 1.08674, 1.08526
2.3196, 1.01096, 1.27178, 0.977941
0.879638, 0.797237, 0.561525, 1.10722
1.85962, 0.688567, 0.63659, 1.03328
3.21573, 2.0294, 1.13308, 1.06143
0.732806, 1.46958, 0.95698, 1.08076
3.06745, 2.43385, 1.53633, 1.21087
0.908134, 0.222034, 0.887856, 1.06914
0.760711, 0.410682, 1.34244, 0.865838
2.40961, 0.944235, 1.28296, 1.08376
0.534589, 1.38462, 1.48751, 0.963155
0.836937, 0.437967, 1.347, 1.0481
0.654656, 0.259086, 0.830625, 0.956071
0.00582575, 0.363641, 1.38028, 1.03451
0.501258, 0.404412, 1.16366, 1.00138
0.686215, 1.01622, 0.922982, 1.19788
3.62725, 2.35809, 0.841184, 1.02882
0.166852, 0.392919, 0.718457, 1.01373
3.35751, 1.1864, 0.995889, 0.970594
1.71124, 1.42329, 0.460804, 1.02435
0.364095, 2.83935, 1.29624, 1.17339
0.252434, 0.984023, 0.595892, 0.939153
1.33387, 0.413044, 0.60712, 1.01979
0.190135, 0.320054, 1.25806, 0.92454
0.384401, 0.380838, 2.04784, 1.02954
2.52948, 0.902383, 0.780215, 0.972004
0.874394, 0.563398, 0.684832, 0.916508
0.352957, 0.417856, 0.717973, 1.00548
0.817687, 0.208787, 0.939532, 1.15533
4.22884, 0.328306, 1.41113, 0.942566
0.244911, 1.40481, 1.3569, 1.00242
0.0670277, 0.553548, 0.848628, 1.08077
0.585933, 0.473467, 1.32937, 0.986016
0.719789, 0.286869, 0.822406, 0.877014
1.20628, 0.881644, 0.492337, 1.00741
1.37763, 1.30593, 1.11873, 1.19137
3.17347, 1.43019, 0.980585, 1.12209
0.00817042, 0.323874, 0.965943, 1.0252
1.06762, 1.94789, 0.83667, 1.06226
0.461275, 1.64779, 1.35539, 1.0195
3.65835, 0.716785, 0.846025, 0.985175
0.21758, 1.29948, 1.29804, 1.15472
0.198692, 1.21864, 0.880762, 1.03321
1.55999, 1.32447, 1.2499, 1.04341
0.315031, 1.01906, 1.26482, 0.951764
0.299743, 0.365712, 0.626618, 0.967842
0.386266, 0.277234, 0.916138, 0.9161
